Company_ID,Company_Name,Sector,Region,Year,Quarter,Period,Revenue,Operating_Expenses,Marketing_Spend,Net_Profit,Employees,Customer_Count,Profit_Margin_%
C011,MedCare HE,Healthcare,Jordan,2021,Q2,2021Q2,3187345.34,2023291.64,124249.85,1039803.85,475,1399,32.62
C011,MedCare HE,Healthcare,Jordan,2021,Q3,2021Q3,3073089.2,2084766.19,96551.28,891771.7300000002,477,2573,29.02
C011,MedCare HE,Healthcare,Jordan,2021,Q4,2021Q4,3192854.01,1793397.11,216861.61,1182595.2899999996,475,1759,37.04
C011,MedCare HE,Healthcare,Jordan,2022,Q1,2022Q1,2922523.29,2012119.96,213507.47,696895.8600000001,478,1638,23.85
C011,MedCare HE,Healthcare,Jordan,2022,Q2,2022Q2,3334415.55,2010582.85,254607.18,1069225.5199999998,475,2249,32.07
C011,MedCare HE,Healthcare,Jordan,2022,Q3,2022Q3,3092180.21,2021704.4,105645.67,964830.14,473,1346,31.2
C011,MedCare HE,Healthcare,Jordan,2022,Q4,2022Q4,2731857.65,1628640.21,193437.15,909780.2899999999,473,3073,33.3
C011,MedCare HE,Healthcare,Jordan,2023,Q1,2023Q1,3356781.78,2158548.72,247861.51,950371.5499999996,474,1382,28.31
C011,MedCare HE,Healthcare,Jordan,2023,Q2,2023Q2,3409680.68,2390075.56,232191.08,787414.0400000002,477,2245,23.09
C011,MedCare HE,Healthcare,Jordan,2023,Q3,2023Q3,3171793.46,2249087.0,221691.56,701014.8999999999,477,1275,22.1
C011,MedCare HE,Healthcare,Jordan,2023,Q4,2023Q4,3003897.15,2055601.93,134032.1,814263.12,474,1404,27.11
C011,MedCare HE,Healthcare,Jordan,2024,Q1,2024Q1,3368448.81,1895162.76,133249.91,1340036.1400000001,471,2439,39.78
C011,MedCare HE,Healthcare,Jordan,2024,Q2,2024Q2,3562783.61,2627166.58,125618.64,809998.3899999998,474,2415,22.73
C011,MedCare HE,Healthcare,Jordan,2024,Q3,2024Q3,3468968.52,2301019.11,223662.59,944286.8200000002,476,2351,27.22
C011,MedCare HE,Healthcare,Jordan,2024,Q4,2024Q4,2756632.97,1725995.88,217903.52,812733.5700000003,473,2091,29.48
C012,HealPoint HE,Healthcare,UAE,2020,Q1,2020Q1,2706220.99,1798576.89,236630.27,671013.8300000003,37,1675,24.8
C012,HealPoint HE,Healthcare,UAE,2020,Q2,2020Q2,3116745.04,2017819.34,266062.29,832863.4099999999,36,2840,26.72
C012,HealPoint HE,Healthcare,UAE,2020,Q3,2020Q3,2695661.91,1755473.02,158219.29,781969.6000000001,36,1271,29.01
C012,HealPoint HE,Healthcare,UAE,2020,Q4,2020Q4,2593703.29,1689093.17,126336.61,778273.5100000001,37,1372,30.01
C012,HealPoint HE,Healthcare,UAE,2021,Q1,2021Q1,2857180.95,1792287.24,148253.1,916640.6100000002,39,2463,32.08
C012,HealPoint HE,Healthcare,UAE,2021,Q2,2021Q2,3144451.14,1765785.75,282032.05,1096633.34,41,3124,34.88
C012,HealPoint HE,Healthcare,UAE,2021,Q3,2021Q3,2781752.5,1873817.23,198887.19,709048.0800000001,41,2326,25.49
C012,HealPoint HE,Healthcare,UAE,2021,Q4,2021Q4,2765562.57,1866144.01,133784.69,765633.8699999999,41,2705,27.68
C012,HealPoint HE,Healthcare,UAE,2022,Q1,2022Q1,3188412.24,2088731.81,163419.44,936260.9900000002,42,2186,29.36
C012,HealPoint HE,Healthcare,UAE,2022,Q2,2022Q2,3183423.58,2015841.86,97609.74,1069971.98,40,2563,33.61
C012,HealPoint HE,Healthcare,UAE,2022,Q3,2022Q3,2832809.39,1741328.15,190186.02,901295.2200000002,41,2489,31.82
C012,HealPoint HE,Healthcare,UAE,2022,Q4,2022Q4,2911649.22,1885499.04,254986.51,771163.6700000002,41,1851,26.49
C012,HealPoint HE,Healthcare,UAE,2023,Q1,2023Q1,2921836.75,2112289.51,109954.52,699592.7200000002,42,1341,23.94
C012,HealPoint HE,Healthcare,UAE,2023,Q2,2023Q2,3088484.38,1982465.24,165754.56,940264.5799999998,39,1274,30.44
C012,HealPoint HE,Healthcare,UAE,2023,Q3,2023Q3,3142730.47,1776533.27,246808.08,1119389.12,40,2554,35.62
C012,HealPoint HE,Healthcare,UAE,2023,Q4,2023Q4,2823070.73,1832428.17,224456.51,766186.05,37,2380,27.14
C012,HealPoint HE,Healthcare,UAE,2024,Q1,2024Q1,3122546.63,2177934.91,121810.98,822800.7399999998,34,3585,26.35
C012,HealPoint HE,Healthcare,UAE,2024,Q2,2024Q2,3415372.6,2328625.31,255375.73,831371.56,34,3969,24.34
C012,HealPoint HE,Healthcare,UAE,2024,Q3,2024Q3,3037522.35,1883083.57,145169.68,1009269.1000000001,33,2724,33.23
C012,HealPoint HE,Healthcare,UAE,2024,Q4,2024Q4,3102975.42,2047725.5,169819.19,885430.73,30,1852,28.53
C013,VitaLife HE,Healthcare,Morocco,2020,Q1,2020Q1,2504721.86,1438404.87,106053.02,960263.9699999997,389,1322,38.34
C013,VitaLife HE,Healthcare,Morocco,2020,Q2,2020Q2,3015562.96,2198836.69,176999.43,639726.8400000001,387,1877,21.21
C013,VitaLife HE,Healthcare,Morocco,2020,Q3,2020Q3,2936211.08,2091621.59,219876.38,624713.11,385,2135,21.28
C013,VitaLife HE,Healthcare,Morocco,2020,Q4,2020Q4,2582498.17,1612598.13,112279.11,857620.93,387,1402,33.21
C013,VitaLife HE,Healthcare,Morocco,2021,Q1,2021Q1,2821980.66,1832056.85,199115.95,790807.8600000001,387,1229,28.02
C013,VitaLife HE,Healthcare,Morocco,2021,Q2,2021Q2,3194606.49,1918195.73,271974.71,1004436.0500000003,389,1431,31.44
C013,VitaLife HE,Healthcare,Morocco,2021,Q3,2021Q3,2913515.49,1920022.39,118421.95,875071.1500000004,392,1330,30.03
C013,VitaLife HE,Healthcare,Morocco,2021,Q4,2021Q4,2528773.01,1467030.29,149965.46,911777.2599999998,389,1210,36.06
C013,VitaLife HE,Healthcare,Morocco,2022,Q1,2022Q1,2590686.71,1781814.89,165548.3,643323.52,392,1237,24.83
C013,VitaLife HE,Healthcare,Morocco,2022,Q2,2022Q2,3254890.69,2153463.23,129059.31,972368.1499999999,392,1416,29.87
C013,VitaLife HE,Healthcare,Morocco,2022,Q3,2022Q3,2875238.65,1698711.49,224280.86,952246.2999999999,391,1556,33.12
C013,VitaLife HE,Healthcare,Morocco,2022,Q4,2022Q4,2746352.43,1716613.02,195740.9,833998.5100000001,389,1225,30.37
C013,VitaLife HE,Healthcare,Morocco,2023,Q1,2023Q1,2735546.19,1671749.29,106503.79,957293.1099999999,391,1349,34.99
C013,VitaLife HE,Healthcare,Morocco,2023,Q2,2023Q2,2873169.48,1805227.15,188430.1,879512.2300000001,393,3567,30.61
C013,VitaLife HE,Healthcare,Morocco,2023,Q3,2023Q3,2934785.07,1850280.51,156307.87,928196.6899999998,394,1445,31.63
C013,VitaLife HE,Healthcare,Morocco,2023,Q4,2023Q4,2924110.82,1936629.58,189479.54,798001.6999999997,392,1499,27.29
C013,VitaLife HE,Healthcare,Morocco,2024,Q1,2024Q1,2992286.26,2026669.89,147598.95,818017.4199999999,385,1446,27.34
C013,VitaLife HE,Healthcare,Morocco,2024,Q2,2024Q2,3171412.33,2244481.42,229803.25,697127.6600000001,393,3018,21.98
C013,VitaLife HE,Healthcare,Morocco,2024,Q3,2024Q3,2949229.33,1658966.4,154201.4,1136061.5300000003,395,1440,38.52
C013,VitaLife HE,Healthcare,Morocco,2024,Q4,2024Q4,2958922.68,1876695.56,202845.73,879381.3900000001,397,2955,29.72
C014,PulseMed HE,Healthcare,Saudi Arabia,2020,Q1,2020Q1,4558922.81,2658120.16,404735.71,1496066.9399999995,383,2536,32.82
C014,PulseMed HE,Healthcare,Saudi Arabia,2020,Q2,2020Q2,5295710.28,3229033.47,323487.01,1743189.8,384,2373,32.92
C014,PulseMed HE,Healthcare,Saudi Arabia,2020,Q3,2020Q3,3939737.22,2723161.34,339767.66,876808.2200000004,383,1686,22.26
C014,PulseMed HE,Healthcare,Saudi Arabia,2020,Q4,2020Q4,4255076.4,2961114.67,239182.28,1054779.4500000004,383,2315,24.79
C014,PulseMed HE,Healthcare,Saudi Arabia,2021,Q1,2021Q1,4795487.88,2650372.76,279690.24,1865424.8800000001,385,1951,38.9
C014,PulseMed HE,Healthcare,Saudi Arabia,2021,Q2,2021Q2,4860229.44,3494300.29,270876.2,1095052.9500000004,384,2159,22.53
C014,PulseMed HE,Healthcare,Saudi Arabia,2021,Q3,2021Q3,4720491.78,2924196.74,258049.16,1538245.8800000001,387,2693,32.59
C014,PulseMed HE,Healthcare,Saudi Arabia,2021,Q4,2021Q4,4372308.34,3128708.75,234385.77,1009213.8199999998,388,2665,23.08
C014,PulseMed HE,Healthcare,Saudi Arabia,2022,Q1,2022Q1,4956662.39,3286594.56,207614.06,1462453.7699999996,385,2701,29.5
C014,PulseMed HE,Healthcare,Saudi Arabia,2022,Q2,2022Q2,5178094.14,2870771.81,212203.1,2095119.2299999995,387,5444,40.46
C014,PulseMed HE,Healthcare,Saudi Arabia,2022,Q3,2022Q3,5085304.5,3671731.92,187577.21,1225995.37,384,2538,24.11
C014,PulseMed HE,Healthcare,Saudi Arabia,2022,Q4,2022Q4,4519534.62,2690159.93,301787.45,1527587.24,386,4347,33.8
C014,PulseMed HE,Healthcare,Saudi Arabia,2023,Q1,2023Q1,5019191.68,3173901.46,289796.75,1555493.4699999997,388,5540,30.99
C014,PulseMed HE,Healthcare,Saudi Arabia,2023,Q2,2023Q2,5894554.67,3783407.98,462040.05,1649106.64,391,5457,27.98
C014,PulseMed HE,Healthcare,Saudi Arabia,2023,Q3,2023Q3,5184229.01,2982231.66,161108.94,2040888.4099999997,392,4200,39.37
C014,PulseMed HE,Healthcare,Saudi Arabia,2023,Q4,2023Q4,4727635.02,3531533.58,269826.75,926274.6899999995,389,2015,19.59
C014,PulseMed HE,Healthcare,Saudi Arabia,2024,Q1,2024Q1,5380999.93,3445666.07,281512.18,1653821.68,388,3472,30.73
C014,PulseMed HE,Healthcare,Saudi Arabia,2024,Q2,2024Q2,5450349.82,3568158.31,230146.4,1652045.1100000003,389,3058,30.31
C014,PulseMed HE,Healthcare,Saudi Arabia,2024,Q3,2024Q3,5406812.2,3943683.32,225736.84,1237392.0400000003,387,3092,22.89
C014,PulseMed HE,Healthcare,Saudi Arabia,2024,Q4,2024Q4,5014840.89,3617886.01,245755.79,1151199.0899999999,384,2028,22.96
C015,CarePlus HE,Healthcare,Jordan,2020,Q1,2020Q1,3712809.81,2274587.58,294138.63,1144083.6,46,1496,30.81
C015,CarePlus HE,Healthcare,Jordan,2020,Q2,2020Q2,3999484.26,2733983.45,356140.55,909360.2599999995,49,1739,22.74
C015,CarePlus HE,Healthcare,Jordan,2020,Q3,2020Q3,3377300.22,1920353.5,240503.15,1216443.5700000003,49,1375,36.02
C015,CarePlus HE,Healthcare,Jordan,2020,Q4,2020Q4,3065761.76,2188379.69,249830.84,627551.2299999999,48,2297,20.47
C015,CarePlus HE,Healthcare,Jordan,2021,Q1,2021Q1,3632109.14,2182405.07,177405.46,1272298.6100000003,49,2145,35.03
C015,CarePlus HE,Healthcare,Jordan,2021,Q2,2021Q2,3920148.37,2224432.89,144169.7,1551545.78,48,1675,39.58
C015,CarePlus HE,Healthcare,Jordan,2021,Q3,2021Q3,3930196.99,2649682.66,271454.21,1009060.1200000001,51,2454,25.67
C015,CarePlus HE,Healthcare,Jordan,2021,Q4,2021Q4,3297913.64,1834375.82,149192.64,1314345.1800000002,51,2469,39.85
C015,CarePlus HE,Healthcare,Jordan,2022,Q1,2022Q1,3520859.55,2634830.05,244055.23,641974.27,54,3018,18.23
C015,CarePlus HE,Healthcare,Jordan,2022,Q2,2022Q2,3940504.4,2193433.98,168490.7,1578579.72,54,1645,40.06
C015,CarePlus HE,Healthcare,Jordan,2022,Q3,2022Q3,3874842.63,2827741.88,129984.05,917116.7,53,4841,23.67
C015,CarePlus HE,Healthcare,Jordan,2022,Q4,2022Q4,3533031.15,2259059.36,129518.69,1144453.1,52,2043,32.39
C015,CarePlus HE,Healthcare,Jordan,2023,Q1,2023Q1,4051874.29,2243117.68,238024.13,1570732.48,54,1658,38.77
C015,CarePlus HE,Healthcare,Jordan,2023,Q2,2023Q2,4124343.34,2509430.5,336136.05,1278776.7899999998,54,1902,31.01
C015,CarePlus HE,Healthcare,Jordan,2023,Q3,2023Q3,3867987.85,2613396.79,245814.84,1008776.2200000001,56,2471,26.08
C015,CarePlus HE,Healthcare,Jordan,2023,Q4,2023Q4,3673472.1,2070619.36,136707.65,1466145.09,57,1668,39.91
C015,CarePlus HE,Healthcare,Jordan,2024,Q1,2024Q1,3712161.75,2077431.76,276896.05,1357833.94,60,1602,36.58
C015,CarePlus HE,Healthcare,Jordan,2024,Q2,2024Q2,4628528.93,3037533.69,312752.34,1278242.8999999997,59,3025,27.62
C015,CarePlus HE,Healthcare,Jordan,2024,Q3,2024Q3,3831673.75,2566438.61,306083.34,959151.8,56,1733,25.03
C015,CarePlus HE,Healthcare,Jordan,2024,Q4,2024Q4,3805181.55,2621351.87,119895.63,1063934.0499999998,56,2758,27.96
C016,TrustBank FI,Finance,Saudi Arabia,2020,Q1,2020Q1,7635690.3,4562223.35,478437.23,2595029.72,316,5252,33.99
C016,TrustBank FI,Finance,Saudi Arabia,2020,Q2,2020Q2,7822405.89,4713274.34,690295.81,2418835.7399999998,319,3163,30.92
C016,TrustBank FI,Finance,Saudi Arabia,2020,Q3,2020Q3,7597784.37,4239208.05,229265.13,3129311.1900000004,317,6299,41.19
C016,TrustBank FI,Finance,Saudi Arabia,2020,Q4,2020Q4,6789432.93,4184119.77,599452.35,2005860.8099999996,318,3693,29.54
C016,TrustBank FI,Finance,Saudi Arabia,2021,Q1,2021Q1,8253020.58,5949001.71,513506.65,1790512.2200000002,319,5200,21.7
C016,TrustBank FI,Finance,Saudi Arabia,2021,Q2,2021Q2,8276952.94,5400989.45,532397.77,2343565.72,320,5611,28.31
C016,TrustBank FI,Finance,Saudi Arabia,2021,Q3,2021Q3,7729699.43,5611549.5,478437.23,1639712.6999999997,322,3967,21.21
C016,TrustBank FI,Finance,Saudi Arabia,2021,Q4,2021Q4,6879366.27,3964563.81,616178.03,2298624.4299999997,322,4534,33.41
C016,TrustBank FI,Finance,Saudi Arabia,2022,Q1,2022Q1,7617765.6,5217571.98,346535.17,2053658.4499999993,323,3145,26.96
C016,TrustBank FI,Finance,Saudi Arabia,2022,Q2,2022Q2,7730698.85,5235849.84,232646.93,2262202.0799999996,321,3929,29.26
C016,TrustBank FI,Finance,Saudi Arabia,2022,Q3,2022Q3,7971178.78,4531272.04,556068.4,2883838.3400000003,321,3420,36.18
C016,TrustBank FI,Finance,Saudi Arabia,2022,Q4,2022Q4,7762755.64,4820316.17,270227.74,2672211.7299999995,319,3973,34.42
C016,TrustBank FI,Finance,Saudi Arabia,2023,Q1,2023Q1,7728680.74,4465432.84,464719.52,2798528.3800000004,320,3752,36.21
C016,TrustBank FI,Finance,Saudi Arabia,2023,Q2,2023Q2,7846696.23,5153659.03,266682.77,2426354.43,321,4825,30.92
C016,TrustBank FI,Finance,Saudi Arabia,2023,Q3,2023Q3,8024497.03,4760214.07,629773.42,2634509.54,322,8774,32.83
C016,TrustBank FI,Finance,Saudi Arabia,2023,Q4,2023Q4,7084444.93,4505609.32,506888.99,2071946.6199999994,320,5364,29.25
C016,TrustBank FI,Finance,Saudi Arabia,2024,Q1,2024Q1,7244519.88,4636671.46,384353.49,2223494.9299999997,319,7483,30.69
C016,TrustBank FI,Finance,Saudi Arabia,2024,Q2,2024Q2,8652860.61,5401413.98,561846.89,2689599.739999999,322,4391,31.08
C016,TrustBank FI,Finance,Saudi Arabia,2024,Q3,2024Q3,7373352.01,4121377.06,506876.89,2745098.0599999996,321,5105,37.23
C016,TrustBank FI,Finance,Saudi Arabia,2024,Q4,2024Q4,6508421.66,3672978.15,328260.38,2507183.1300000004,322,3335,38.52
C017,CapitalWise FI,Finance,Jordan,2020,Q1,2020Q1,8309968.94,4848633.75,301781.1,3159554.0900000003,423,8061,38.02
C017,CapitalWise FI,Finance,Jordan,2020,Q2,2020Q2,8559972.62,4760981.08,276827.47,3522164.0699999994,422,10194,41.15
C017,CapitalWise FI,Finance,Jordan,2020,Q3,2020Q3,7786559.34,5583710.93,294354.27,1908494.1400000001,424,4848,24.51
C017,CapitalWise FI,Finance,Jordan,2020,Q4,2020Q4,6689924.2,4785580.22,442716.25,1461627.7300000004,426,4596,21.85
C017,CapitalWise FI,Finance,Jordan,2021,Q1,2021Q1,7410163.49,4878414.17,468490.46,2063258.8600000003,424,4784,27.84
C017,CapitalWise FI,Finance,Jordan,2021,Q2,2021Q2,8767811.31,6065595.93,697995.8,2004219.5800000008,425,4492,22.86
C017,CapitalWise FI,Finance,Jordan,2021,Q3,2021Q3,7983932.03,5318045.39,405876.14,2260010.5000000005,424,4281,28.31
C017,CapitalWise FI,Finance,Jordan,2021,Q4,2021Q4,6951680.34,4911206.9,295019.17,1745454.2699999996,422,5134,25.11
C017,CapitalWise FI,Finance,Jordan,2022,Q1,2022Q1,8730330.99,6290304.37,339426.96,2100599.66,421,8517,24.06
C017,CapitalWise FI,Finance,Jordan,2022,Q2,2022Q2,8844390.2,6141797.92,747945.99,1954646.2899999993,420,8653,22.1
C017,CapitalWise FI,Finance,Jordan,2022,Q3,2022Q3,7844516.43,5046819.97,555747.54,2241948.92,420,8177,28.58
C017,CapitalWise FI,Finance,Jordan,2022,Q4,2022Q4,7753146.68,5177135.05,634307.04,1941704.5899999999,423,6768,25.04
C017,CapitalWise FI,Finance,Jordan,2023,Q1,2023Q1,8300012.38,5523291.43,494178.83,2282542.12,423,3952,27.5
C017,CapitalWise FI,Finance,Jordan,2023,Q2,2023Q2,8751852.18,5647541.13,686104.61,2418206.44,422,6579,27.63
C017,CapitalWise FI,Finance,Jordan,2023,Q3,2023Q3,8529461.33,6271512.65,576553.64,1681395.0399999996,421,4331,19.71
C017,CapitalWise FI,Finance,Jordan,2023,Q4,2023Q4,7510252.47,4922559.2,618265.77,1969427.4999999995,418,3423,26.22
C017,CapitalWise FI,Finance,Jordan,2024,Q1,2024Q1,7992528.38,4410058.62,698921.68,2883548.0799999996,415,9695,36.08
C017,CapitalWise FI,Finance,Jordan,2024,Q2,2024Q2,9470132.45,6407314.2,478307.45,2584510.799999999,418,4758,27.29
C017,CapitalWise FI,Finance,Jordan,2024,Q3,2024Q3,8439334.54,5329512.39,292498.56,2817323.5899999994,417,6058,33.38
C017,CapitalWise FI,Finance,Jordan,2024,Q4,2024Q4,7756910.84,5161511.56,526891.19,2068508.0900000003,417,3476,26.67
C018,FinEdge FI,Finance,Morocco,2020,Q1,2020Q1,8715342.22,5198500.0,415873.73,3100968.4900000007,55,3662,35.58
C018,FinEdge FI,Finance,Morocco,2020,Q2,2020Q2,9236218.67,5120609.36,424589.72,3691019.59,57,5328,39.96
C018,FinEdge FI,Finance,Morocco,2020,Q3,2020Q3,8900906.48,6048731.06,458119.38,2394056.040000001,59,4956,26.9
C018,FinEdge FI,Finance,Morocco,2020,Q4,2020Q4,8280616.22,5684837.17,284079.36,2311699.69,62,3766,27.92
C018,FinEdge FI,Finance,Morocco,2021,Q1,2021Q1,9438426.25,6654743.93,364064.24,2419618.08,60,7355,25.64
C018,FinEdge FI,Finance,Morocco,2021,Q2,2021Q2,8868198.21,6157582.97,704371.59,2006243.6500000013,57,9098,22.62
C018,FinEdge FI,Finance,Morocco,2021,Q3,2021Q3,8769686.13,6063319.75,408405.8,2297960.580000001,54,9011,26.2
C018,FinEdge FI,Finance,Morocco,2021,Q4,2021Q4,8841617.13,5861964.5,334175.95,2645476.6800000006,53,3774,29.92
C018,FinEdge FI,Finance,Morocco,2022,Q1,2022Q1,9532918.96,7081201.71,501804.11,1949913.140000001,50,5814,20.45
C018,FinEdge FI,Finance,Morocco,2022,Q2,2022Q2,9635593.81,6926544.11,826832.79,1882216.9100000001,49,7819,19.53
C018,FinEdge FI,Finance,Morocco,2022,Q3,2022Q3,9323994.19,6901196.65,705474.54,1717322.999999999,48,9522,18.42
C018,FinEdge FI,Finance,Morocco,2022,Q4,2022Q4,8991129.75,6742387.51,611939.75,1636802.4900000002,45,6180,18.2
C018,FinEdge FI,Finance,Morocco,2023,Q1,2023Q1,8863497.04,6241285.71,603297.9,2018913.4299999992,43,5882,22.78
C018,FinEdge FI,Finance,Morocco,2023,Q2,2023Q2,9453450.32,6442249.37,403848.03,2607352.92,44,8102,27.58
C018,FinEdge FI,Finance,Morocco,2023,Q3,2023Q3,9738646.98,6791920.45,365622.47,2581104.0600000005,45,5457,26.5
C018,FinEdge FI,Finance,Morocco,2023,Q4,2023Q4,9567017.66,5965582.72,451989.69,3149445.2500000005,47,4308,32.92
C018,FinEdge FI,Finance,Morocco,2024,Q1,2024Q1,9654920.79,6680013.71,775250.76,2199656.3199999994,47,4125,22.78
C018,FinEdge FI,Finance,Morocco,2024,Q2,2024Q2,10946108.72,7036367.01,334900.9,3574840.810000001,47,5608,32.66
C018,FinEdge FI,Finance,Morocco,2024,Q3,2024Q3,8796370.52,5069380.46,379900.47,3347089.59,50,9459,38.05
C018,FinEdge FI,Finance,Morocco,2024,Q4,2024Q4,9374620.33,5381420.61,735245.21,3257954.51,50,5578,34.75
C019,NileFinance FI,Finance,Egypt,2020,Q1,2020Q1,9182840.76,6665374.36,577627.52,1939838.8799999994,301,4154,21.12
C019,NileFinance FI,Finance,Egypt,2020,Q2,2020Q2,9994949.71,6412751.26,767837.7,2814360.750000001,298,10963,28.16
C019,NileFinance FI,Finance,Egypt,2020,Q3,2020Q3,8540689.5,4799383.23,498810.88,3242495.3899999997,301,3439,37.97
C019,NileFinance FI,Finance,Egypt,2020,Q4,2020Q4,8532631.25,6384674.28,657962.91,1489994.0599999996,298,9189,17.46
C019,NileFinance FI,Finance,Egypt,2021,Q1,2021Q1,8845646.37,6450378.22,594286.56,1800981.5899999994,299,6967,20.36
C019,NileFinance FI,Finance,Egypt,2021,Q2,2021Q2,9695048.74,6565399.18,762684.53,2366965.0300000003,296,7807,24.41
C019,NileFinance FI,Finance,Egypt,2021,Q3,2021Q3,8582401.32,5645182.62,630796.8,2306421.9000000004,294,4349,26.87
C019,NileFinance FI,Finance,Egypt,2021,Q4,2021Q4,7842668.58,5303089.82,238970.0,2300608.76,293,3229,29.33
C019,NileFinance FI,Finance,Egypt,2022,Q1,2022Q1,8429314.89,6258446.33,732880.64,1437987.9200000004,295,4026,17.06
C019,NileFinance FI,Finance,Egypt,2022,Q2,2022Q2,9568028.32,6090654.73,600820.78,2876552.8099999996,292,10811,30.06
C019,NileFinance FI,Finance,Egypt,2022,Q3,2022Q3,7774208.6,4445126.6,540671.53,2788410.4699999997,291,5212,35.87
C019,NileFinance FI,Finance,Egypt,2022,Q4,2022Q4,9086153.22,6032369.41,807473.93,2246309.8800000004,294,5022,24.72
C019,NileFinance FI,Finance,Egypt,2023,Q1,2023Q1,8544155.42,5374625.65,614313.41,2555216.3599999994,294,4041,29.91
C019,NileFinance FI,Finance,Egypt,2023,Q2,2023Q2,9517863.77,6454282.68,426785.0,2636796.09,296,5405,27.7
C019,NileFinance FI,Finance,Egypt,2023,Q3,2023Q3,9137605.66,6459228.81,732145.81,1946231.0400000005,297,4214,21.3
C019,NileFinance FI,Finance,Egypt,2023,Q4,2023Q4,7440637.62,4571036.65,322362.29,2547238.6799999997,298,7733,34.23
C019,NileFinance FI,Finance,Egypt,2024,Q1,2024Q1,8836837.34,4861043.09,739453.89,3236340.36,297,5459,36.62
C019,NileFinance FI,Finance,Egypt,2024,Q2,2024Q2,9144492.37,6408944.86,489664.62,2245882.8899999987,297,4275,24.56
C019,NileFinance FI,Finance,Egypt,2024,Q3,2024Q3,9752643.02,7016581.28,535773.48,2200288.2599999993,294,8203,22.56
C019,NileFinance FI,Finance,Egypt,2024,Q4,2024Q4,8768072.52,6342420.95,355223.61,2070427.9599999995,293,4908,23.61
C020,AssetPro FI,Finance,Jordan,2020,Q1,2020Q1,6419591.8,4616777.26,540693.04,1262121.5,424,2918,19.66
C020,AssetPro FI,Finance,Jordan,2020,Q2,2020Q2,6856251.41,4051605.93,410363.04,2394282.44,427,5027,34.92
C020,AssetPro FI,Finance,Jordan,2020,Q3,2020Q3,6585599.82,4010948.77,341537.47,2233113.58,426,6848,33.91
C020,AssetPro FI,Finance,Jordan,2020,Q4,2020Q4,6374458.34,3929459.67,510910.0,1934088.67,425,3332,30.34
C020,AssetPro FI,Finance,Jordan,2021,Q1,2021Q1,5652792.27,3436930.7,184983.09,2030878.4799999993,422,3268,35.93
C020,AssetPro FI,Finance,Jordan,2021,Q2,2021Q2,7425917.89,4702931.57,222782.72,2500203.599999999,425,3025,33.67
C020,AssetPro FI,Finance,Jordan,2021,Q3,2021Q3,7020176.54,4129434.52,232466.52,2658275.5,422,3716,37.87
C020,AssetPro FI,Finance,Jordan,2021,Q4,2021Q4,5902753.95,3745449.91,477565.39,1679738.65,421,2934,28.46
C020,AssetPro FI,Finance,Jordan,2022,Q1,2022Q1,6546278.87,4909112.03,328740.27,1308426.5699999998,423,3122,19.99
C020,AssetPro FI,Finance,Jordan,2022,Q2,2022Q2,7161190.16,4885384.34,468615.9,1807189.9200000004,422,3570,25.24
C020,AssetPro FI,Finance,Jordan,2022,Q3,2022Q3,6867692.22,4640409.04,316812.17,1910471.0099999998,425,2845,27.82
C020,AssetPro FI,Finance,Jordan,2022,Q4,2022Q4,6215178.85,4361819.08,452871.8,1400487.9699999995,425,3732,22.53
C020,AssetPro FI,Finance,Jordan,2023,Q1,2023Q1,6873882.91,4028364.51,271803.64,2573714.7600000002,422,8063,37.44
C020,AssetPro FI,Finance,Jordan,2023,Q2,2023Q2,7831443.44,4848199.09,326684.25,2656560.1000000006,425,3846,33.92
C020,AssetPro FI,Finance,Jordan,2023,Q3,2023Q3,7528363.21,4867087.45,366774.64,2294501.1199999996,422,3215,30.48
C020,AssetPro FI,Finance,Jordan,2023,Q4,2023Q4,6481307.64,4652279.16,204236.41,1624792.0699999996,421,5403,25.07
C020,AssetPro FI,Finance,Jordan,2024,Q1,2024Q1,7691055.86,5061844.67,477287.18,2151924.0100000002,422,4748,27.98
C020,AssetPro FI,Finance,Jordan,2024,Q2,2024Q2,7379941.45,5113429.72,647152.97,1619358.7600000005,422,3782,21.94
C020,AssetPro FI,Finance,Jordan,2024,Q3,2024Q3,7346132.95,5210878.62,516889.93,1618364.4000000001,425,4145,22.03
C020,AssetPro FI,Finance,Jordan,2024,Q4,2024Q4,6116264.91,3378816.51,516000.06,2221448.3400000003,427,3529,36.32
C021,SteelCore IN,Industrial,Saudi Arabia,2020,Q1,2020Q1,3688473.32,2676344.81,205936.36,806192.1499999998,117,2625,21.86
C021,SteelCore IN,Industrial,Saudi Arabia,2020,Q2,2020Q2,3978244.88,2733407.41,222646.5,1022190.9699999997,117,2771,25.69
C021,SteelCore IN,Industrial,Saudi Arabia,2020,Q3,2020Q3,3485467.93,2464413.21,267892.21,753162.5100000002,115,1480,21.61
C021,SteelCore IN,Industrial,Saudi Arabia,2020,Q4,2020Q4,3279284.14,2444446.76,186942.12,647895.2600000004,112,1330,19.76
C021,SteelCore IN,Industrial,Saudi Arabia,2021,Q1,2021Q1,4825686.42,2988570.93,267167.94,1569947.5499999998,109,4199,32.53
C021,SteelCore IN,Industrial,Saudi Arabia,2021,Q2,2021Q2,4839551.34,3272214.7,287202.28500000003,1280134.3549999995,112,4632,26.45
C021,SteelCore IN,Industrial,Saudi Arabia,2021,Q3,2021Q3,4623819.15,3097075.3,164256.64,1362487.2100000004,110,3685,29.47
